"parent";"a father or mother; one who begets or one who gives birth to or nurtures and raises a child; a relative who plays the role of guardian";"";[sound:videos_bsl_signstation_parent.mp4];"https://media.signbsl.com/videos/bsl/signstation/parent.mp4";"<i>parent</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/parents";"People GCSE_vocabulary"
"course";"as might be expected";"""naturally, the lawyer sent us a huge bill"";";[sound:videos_bsl_signstation_of-course.mp4];"https://media.signbsl.com/videos/bsl/signstation/of-course.mp4";"<i>of-course</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/course";"Abstract_concepts GCSE_vocabulary"
"course";"education imparted in a series of lessons or class meetings";"""he took a course in basket weaving""; ""flirting is not unknown in college classes"";";[sound:videos_bsl_signstation_course.mp4];"https://media.signbsl.com/videos/bsl/signstation/course.mp4";"<i>course</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/course";"Abstract_concepts GCSE_vocabulary"
"walk";"use one's feet to advance; advance by steps";"""Walk, don't run!""; ""We walked instead of driving""; ""She walks with a slight limp""; ""The patient cannot walk yet""; ""Walk over to the cabinet"";";[sound:videos_bsl_signstation_walk.mp4];"https://media.signbsl.com/videos/bsl/signstation/walk.mp4";"<i>walk</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/walk";"Verbs GCSE_vocabulary Signature_Level_1_Award"
"walk";"the act of traveling by foot";"""walking is a healthy form of exercise"";";[sound:videos_bsl_signstation_walking.mp4];"https://media.signbsl.com/videos/bsl/signstation/walking.mp4";"<i>walking</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/walk";"Verbs"
"white";"being of the achromatic color of maximum lightness; having little or no hue owing to reflection of almost all incident light";"""as white as fresh snow""; ""a bride's white dress"";";[sound:videos_bsl_signstation_white.mp4];"https://media.signbsl.com/videos/bsl/signstation/white.mp4";"<i>white</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/white";"Colours GCSE_vocabulary Signature_Level_1_Award"
"better";"to make better";"""The editor improved the manuscript with his changes"";";[sound:videos_bsl_signstation_better.mp4];"https://media.signbsl.com/videos/bsl/signstation/better.mp4";"<i>better</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/better";"Adjectives_and_Adverbs GCSE_vocabulary"
"second";"coming next after the first in position in space or time or degree or magnitude";"";[sound:videos_bsl_signstation_second.mp4];"https://media.signbsl.com/videos/bsl/signstation/second.mp4";"<i>second</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/second";"Numerals Signature_Level_1_Award"
"second";"1/60 of a minute; the basic unit of time adopted under the Systeme International d'Unites";"";[sound:videos_bsl_signstation_s-e-c.mp4];"https://media.signbsl.com/videos/bsl/signstation/s-e-c.mp4";"<i>s-e-c</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/second";"Numerals"
"second";"a particular point in time";"""the moment he arrived the party began"";";[sound:videos_bsl_signstation_instant.mp4];"https://media.signbsl.com/videos/bsl/signstation/instant.mp4";"<i>instant</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/second";"Numerals"
"teacher";"a person whose occupation is teaching";"";[sound:videos_bsl_signstation_teacher.mp4];"https://media.signbsl.com/videos/bsl/signstation/teacher.mp4";"<i>teacher</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/teacher";"People GCSE_vocabulary"
"experience";"the accumulation of knowledge or skill that results from direct participation in events or activities";"""a man of experience""; ""experience is the best teacher"";";[sound:videos_bsl_signstation_experience.mp4];"https://media.signbsl.com/videos/bsl/signstation/experience.mp4";"<i>experience</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/experience";"Abstract_concepts GCSE_vocabulary GCSE_vocabulary"
"experience";"undergo an emotional sensation";"""She felt resentful""; ""He felt regret"";";[sound:videos_bsl_signstation_feel.mp4];"https://media.signbsl.com/videos/bsl/signstation/feel.mp4";"<i>feel</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/experience";"Abstract_concepts GCSE_vocabulary"
"easy";"posing no difficulty; requiring little effort";"""an easy job""; ""an easy problem""; ""an easy victory""; ""the house is easy to heat""; ""satisfied with easy answers""; ""took the easy way out of his dilemma"";";[sound:videos_bsl_signstation_easy.mp4];"https://media.signbsl.com/videos/bsl/signstation/easy.mp4";"<i>easy</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/easy";"Adjectives_and_Adverbs GCSE_vocabulary Signature_Level_1_Award"
"easy";"without speed (`slow' is sometimes used informally for `slowly')";"""he spoke slowly""; ""go easy here--the road is slippery""; ""glaciers move tardily""; ""please go slow so I can see the sights"";";[sound:videos_bsl_youtube_mp4_eB9aedynocA.mp4];"https://media.signbsl.com/videos/bsl/youtube/mp4/eB9aedynocA.mp4";"<i>Slowly</i>";"https://signbsl.com/sign/easy";"Adjectives_and_Adverbs Signature_Level_1_Award"
"education";"the activities of educating or instructing or teaching; activities that impart knowledge or skill";"""he received no formal education""; ""our instruction was carefully programmed""; ""good teaching is seldom rewarded"";";[sound:videos_bsl_signstation_education.mp4];"https://media.signbsl.com/videos/bsl/signstation/education.mp4";"<i>education</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/education";"Abstract_concepts GCSE_vocabulary"
"age";"how long something has existed";"""it was replaced because of its age"";";[sound:videos_bsl_signstation_age.mp4];"https://media.signbsl.com/videos/bsl/signstation/age.mp4";"<i>age</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/age";"Calendar_time GCSE_vocabulary"
"hard";"not easy; requiring great physical or mental effort to accomplish or comprehend or endure";"""a difficult task""; ""nesting places on the cliffs are difficult of access""; ""difficult times""; ""a difficult child""; ""found himself in a difficult situation""; ""why i;";[sound:videos_bsl_signstation_difficult.mp4];"https://media.signbsl.com/videos/bsl/signstation/difficult.mp4";"<i>difficult</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/hard";"Adjectives_and_Adverbs GCSE_vocabulary"
"college";"the body of faculty and students of a college";"";[sound:videos_bsl_signstation_college.mp4];"https://media.signbsl.com/videos/bsl/signstation/college.mp4";"<i>college</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/college";"School_terminology"
"music";"an artistic form of auditory communication incorporating instrumental or vocal tones in a structured and continuous manner";"";[sound:videos_bsl_signstation_music.mp4];"https://media.signbsl.com/videos/bsl/signstation/music.mp4";"<i>music</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/music";"School_terminology"
"class";"a body of students who are taught together";"""early morning classes are always sleepy"";";[sound:videos_bsl_signstation_class.mp4];"https://media.signbsl.com/videos/bsl/signstation/class.mp4";"<i>class</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/class";"School_terminology GCSE_vocabulary"
"class";"arrange or order by classes or categories";"""How would you classify these pottery shards--are they prehistoric?"";";[sound:videos_bsl_signstation_sort-out.mp4];"https://media.signbsl.com/videos/bsl/signstation/sort-out.mp4";"<i>sort-out</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/class";"School_terminology GCSE_vocabulary"
"class";"a collection of things sharing a common attribute";"""there are two classes of detergents"";";[sound:videos_bsl_signstation_category.mp4];"https://media.signbsl.com/videos/bsl/signstation/category.mp4";"<i>category</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/class";"School_terminology GCSE_vocabulary"
"class";"education imparted in a series of lessons or class meetings";"""he took a course in basket weaving""; ""flirting is not unknown in college classes"";";[sound:videos_bsl_signstation_course.mp4];"https://media.signbsl.com/videos/bsl/signstation/course.mp4";"<i>course</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/class";"School_terminology GCSE_vocabulary"
"police";"the force of policemen and officers";"""the law came looking for him"";";[sound:videos_bsl_signstation_police.mp4];"https://media.signbsl.com/videos/bsl/signstation/police.mp4";"<i>police</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/police";"Abstract_concepts GCSE_vocabulary"
"son";"a male human offspring";"""their son became a famous judge""; ""his boy is taller than he is"";";[sound:videos_bsl_signstation_boy.mp4];"https://media.signbsl.com/videos/bsl/signstation/boy.mp4";"<i>boy</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/son";"People GCSE_vocabulary"
"art";"the products of human creativity; works of art collectively";"""an art exhibition""; ""a fine collection of art"";";[sound:videos_bsl_signstation_art.mp4];"https://media.signbsl.com/videos/bsl/signstation/art.mp4";"<i>art</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/art";"School_terminology"
"break";"become fractured; break or crack on the surface only";"""The glass cracked when it was heated"";";[sound:videos_bsl_signstation_crack.mp4];"https://media.signbsl.com/videos/bsl/signstation/crack.mp4";"<i>crack</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/break";"Verbs"
"break";"a pause from doing something (as work)";"""we took a 10-minute break""; ""he took time out to recuperate"";";[sound:videos_bsl_youtube_mp4_GRQekYEhZJ8.mp4];"https://media.signbsl.com/videos/bsl/youtube/mp4/GRQekYEhZJ8.mp4";"<i>break</i> <span style=""color:#666; font-size:80%;"">- National Deaf Children's Society <a href=""https://www.ndcs.org.uk/"" rel=""nofollow"" target=""_blank"">More details</a></span>";"https://signbsl.com/sign/break";"Verbs"
"break";"break down, literally or metaphorically";"""The wall collapsed""; ""The business collapsed""; ""The dam broke""; ""The roof collapsed""; ""The wall gave in""; ""The roof finally gave under the weight of the ice"";";[sound:videos_bsl_signstation_break.mp4];"https://media.signbsl.com/videos/bsl/signstation/break.mp4";"<i>break</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/break";"Verbs"
"break";"the act of breaking something";"""the breakage was unavoidable"";";[sound:videos_bsl_gpnhs_mp4_breaking.mp4];"https://media.signbsl.com/videos/bsl/gpnhs/mp4/breaking.mp4";"<i>breaking</i>";"https://signbsl.com/sign/break";"Verbs"
"break";"reduce to bankruptcy";"""My daughter's fancy wedding is going to break me!""; ""The slump in the financial markets smashed him"";";[sound:videos_bsl_gpnhs_mp4_bankrupt.mp4];"https://media.signbsl.com/videos/bsl/gpnhs/mp4/bankrupt.mp4";"<i>bankrupt</i>";"https://signbsl.com/sign/break";"Verbs"
"break";"do a break dance";"""Kids were break-dancing at the street corner"";";[sound:videos_bsl_signon_mp4_daw13.mp4];"https://media.signbsl.com/videos/bsl/signon/mp4/daw13.mp4";"<i>break-dance</i>";"https://signbsl.com/sign/break";"Verbs"
"baby";"a very young child (birth to 1 year) who has not yet begun to walk or talk";"""isn't she too young to have a baby?"";";[sound:videos_bsl_signstation_baby.mp4];"https://media.signbsl.com/videos/bsl/signstation/baby.mp4";"<i>baby</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/baby";"People GCSE_vocabulary"
"wrong";"not correct; not in conformity with fact or truth";"""an incorrect calculation""; ""the report in the paper is wrong""; ""your information is wrong""; ""the clock showed the wrong time""; ""found themselves on the wrong road""; ""based on the wrong assumptions"";";[sound:videos_bsl_signstation_wrong.mp4];"https://media.signbsl.com/videos/bsl/signstation/wrong.mp4";"<i>wrong</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/wrong";"Adjectives_and_Adverbs GCSE_vocabulary"
"full";"containing as much or as many as is possible or normal";"""a full glass""; ""a sky full of stars""; ""a full life""; ""the auditorium was full to overflowing"";";[sound:videos_bsl_signstation_full.mp4];"https://media.signbsl.com/videos/bsl/signstation/full.mp4";"<i>full</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/full";"Adjectives_and_Adverbs GCSE_vocabulary"
"full";"constituting the full quantity or extent; complete";"""an entire town devastated by an earthquake""; ""gave full attention""; ""a total failure"";";[sound:videos_bsl_signstation_total.mp4];"https://media.signbsl.com/videos/bsl/signstation/total.mp4";"<i>total</i> <span style=""color:#666; font-size:80%;"">- SignStation</span>";"https://signbsl.com/sign/full";"Adjectives_and_Adverbs"
